model_number,product_url,related_docs_url,pdf_name,pdf_url,filepath,status,error
FP15,,,"",,,failed,"No product page found in search results"
FP38,,,"",,,failed,"No product page found in search results"
R801T0503A14UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Specification Sheet",https://files.myrheem.com/webpartners/ProductDocuments/28030040-A0BF-419F-82FC-2A72F1D28A37.pdf,rheem_pdfs/R801T0503A14UHSNAS_Specification_Sheet.pdf,success,""
R801T0503A14UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Warranty Card",https://files.myrheem.com/webpartners/ProductDocuments/60E5E026-6C36-4840-92E0-E5187E21FE3F.pdf,rheem_pdfs/R801T0503A14UHSNAS_Warranty_Card.pdf,success,""
R801T0503A14UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Submittal Sheet",https://files.myrheem.com/webpartners/ProductDocuments/86CA2A75-38D2-4D4F-BD3D-83343A7F1B7C.pdf,rheem_pdfs/R801T0503A14UHSNAS_Submittal_Sheet.pdf,success,""
R801T0503A14UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Consumer Literature",https://files.myrheem.com/webpartners/ProductDocuments/A412B065-B917-4FA2-82CF-699B451605B8.pdf,rheem_pdfs/R801T0503A14UHSNAS_Consumer_Literature.pdf,success,""
R801T0503A14UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Product Comparison",https://files.myrheem.com/webpartners/ProductDocuments/E291DD7C-1243-4E1B-98DD-3BE2DE889E15.pdf,rheem_pdfs/R801T0503A14UHSNAS_Product_Comparison.pdf,success,""
R801T0503A14UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"R801T UH Cut Sheet",https://files.myrheem.com/webpartners/ProductDocuments/8B9D200E-B33B-4220-8A5F-DB57B6B11370.pdf,rheem_pdfs/R801T0503A14UHSNAS_R801T_UH_Cut_Sheet.pdf,success,""
R801T0754A17UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Specification Sheet",https://files.myrheem.com/webpartners/ProductDocuments/28030040-A0BF-419F-82FC-2A72F1D28A37.pdf,rheem_pdfs/R801T0754A17UHSNAS_Specification_Sheet.pdf,success,""
R801T0754A17UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Warranty Card",https://files.myrheem.com/webpartners/ProductDocuments/60E5E026-6C36-4840-92E0-E5187E21FE3F.pdf,rheem_pdfs/R801T0754A17UHSNAS_Warranty_Card.pdf,success,""
R801T0754A17UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Submittal Sheet",https://files.myrheem.com/webpartners/ProductDocuments/86CA2A75-38D2-4D4F-BD3D-83343A7F1B7C.pdf,rheem_pdfs/R801T0754A17UHSNAS_Submittal_Sheet.pdf,success,""
R801T0754A17UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Consumer Literature",https://files.myrheem.com/webpartners/ProductDocuments/A412B065-B917-4FA2-82CF-699B451605B8.pdf,rheem_pdfs/R801T0754A17UHSNAS_Consumer_Literature.pdf,success,""
R801T0754A17UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Product Comparison",https://files.myrheem.com/webpartners/ProductDocuments/E291DD7C-1243-4E1B-98DD-3BE2DE889E15.pdf,rheem_pdfs/R801T0754A17UHSNAS_Product_Comparison.pdf,success,""
R801T0754A17UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"R801T UH Cut Sheet",https://files.myrheem.com/webpartners/ProductDocuments/8B9D200E-B33B-4220-8A5F-DB57B6B11370.pdf,rheem_pdfs/R801T0754A17UHSNAS_R801T_UH_Cut_Sheet.pdf,success,""
R801T0754A21UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Specification Sheet",https://files.myrheem.com/webpartners/ProductDocuments/28030040-A0BF-419F-82FC-2A72F1D28A37.pdf,rheem_pdfs/R801T0754A21UHSNAS_Specification_Sheet.pdf,success,""
R801T0754A21UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Warranty Card",https://files.myrheem.com/webpartners/ProductDocuments/60E5E026-6C36-4840-92E0-E5187E21FE3F.pdf,rheem_pdfs/R801T0754A21UHSNAS_Warranty_Card.pdf,success,""
R801T0754A21UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Submittal Sheet",https://files.myrheem.com/webpartners/ProductDocuments/86CA2A75-38D2-4D4F-BD3D-83343A7F1B7C.pdf,rheem_pdfs/R801T0754A21UHSNAS_Submittal_Sheet.pdf,success,""
R801T0754A21UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Consumer Literature",https://files.myrheem.com/webpartners/ProductDocuments/A412B065-B917-4FA2-82CF-699B451605B8.pdf,rheem_pdfs/R801T0754A21UHSNAS_Consumer_Literature.pdf,success,""
R801T0754A21UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Product Comparison",https://files.myrheem.com/webpartners/ProductDocuments/E291DD7C-1243-4E1B-98DD-3BE2DE889E15.pdf,rheem_pdfs/R801T0754A21UHSNAS_Product_Comparison.pdf,success,""
R801T0754A21UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"R801T UH Cut Sheet",https://files.myrheem.com/webpartners/ProductDocuments/8B9D200E-B33B-4220-8A5F-DB57B6B11370.pdf,rheem_pdfs/R801T0754A21UHSNAS_R801T_UH_Cut_Sheet.pdf,success,""
R801T1005A21UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Specification Sheet",https://files.myrheem.com/webpartners/ProductDocuments/28030040-A0BF-419F-82FC-2A72F1D28A37.pdf,rheem_pdfs/R801T1005A21UHSNAS_Specification_Sheet.pdf,success,""
R801T1005A21UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Warranty Card",https://files.myrheem.com/webpartners/ProductDocuments/60E5E026-6C36-4840-92E0-E5187E21FE3F.pdf,rheem_pdfs/R801T1005A21UHSNAS_Warranty_Card.pdf,success,""
R801T1005A21UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Submittal Sheet",https://files.myrheem.com/webpartners/ProductDocuments/86CA2A75-38D2-4D4F-BD3D-83343A7F1B7C.pdf,rheem_pdfs/R801T1005A21UHSNAS_Submittal_Sheet.pdf,success,""
R801T1005A21UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Consumer Literature",https://files.myrheem.com/webpartners/ProductDocuments/A412B065-B917-4FA2-82CF-699B451605B8.pdf,rheem_pdfs/R801T1005A21UHSNAS_Consumer_Literature.pdf,success,""
R801T1005A21UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Product Comparison",https://files.myrheem.com/webpartners/ProductDocuments/E291DD7C-1243-4E1B-98DD-3BE2DE889E15.pdf,rheem_pdfs/R801T1005A21UHSNAS_Product_Comparison.pdf,success,""
R801T1005A21UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"R801T UH Cut Sheet",https://files.myrheem.com/webpartners/ProductDocuments/8B9D200E-B33B-4220-8A5F-DB57B6B11370.pdf,rheem_pdfs/R801T1005A21UHSNAS_R801T_UH_Cut_Sheet.pdf,success,""
R801T1255A24UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Specification Sheet",https://files.myrheem.com/webpartners/ProductDocuments/28030040-A0BF-419F-82FC-2A72F1D28A37.pdf,rheem_pdfs/R801T1255A24UHSNAS_Specification_Sheet.pdf,success,""
R801T1255A24UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Warranty Card",https://files.myrheem.com/webpartners/ProductDocuments/60E5E026-6C36-4840-92E0-E5187E21FE3F.pdf,rheem_pdfs/R801T1255A24UHSNAS_Warranty_Card.pdf,success,""
R801T1255A24UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Submittal Sheet",https://files.myrheem.com/webpartners/ProductDocuments/86CA2A75-38D2-4D4F-BD3D-83343A7F1B7C.pdf,rheem_pdfs/R801T1255A24UHSNAS_Submittal_Sheet.pdf,success,""
R801T1255A24UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Consumer Literature",https://files.myrheem.com/webpartners/ProductDocuments/A412B065-B917-4FA2-82CF-699B451605B8.pdf,rheem_pdfs/R801T1255A24UHSNAS_Consumer_Literature.pdf,success,""
R801T1255A24UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"Product Comparison",https://files.myrheem.com/webpartners/ProductDocuments/E291DD7C-1243-4E1B-98DD-3BE2DE889E15.pdf,rheem_pdfs/R801T1255A24UHSNAS_Product_Comparison.pdf,success,""
R801T1255A24UHSNAS,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas,https://www.rheem.com/product/rheem-r801t-uh-endeavor-line-classic-series-gas-furnace-r801t0754a17uhnnas/related-documents/275423,"R801T UH Cut Sheet",https://files.myrheem.com/webpartners/ProductDocuments/8B9D200E-B33B-4220-8A5F-DB57B6B11370.pdf,rheem_pdfs/R801T1255A24UHSNAS_R801T_UH_Cut_Sheet.pdf,success,""
R801V0503A14UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Specification Sheet",https://files.myrheem.com/webpartners/ProductDocuments/8BC088AD-8EFF-41E3-8325-B6AB1AA1BEDE.pdf,rheem_pdfs/R801V0503A14UHSCAP_Specification_Sheet.pdf,success,""
R801V0503A14UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Warranty Card",https://files.myrheem.com/webpartners/ProductDocuments/A19EBA96-3D12-4EE1-9AD8-BB5ACD25D7EE.pdf,rheem_pdfs/R801V0503A14UHSCAP_Warranty_Card.pdf,success,""
R801V0503A14UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Submittal Sheet",https://files.myrheem.com/webpartners/ProductDocuments/FBBBF40A-80A1-492D-B78E-7F17CEA524D7.pdf,rheem_pdfs/R801V0503A14UHSCAP_Submittal_Sheet.pdf,success,""
R801V0503A14UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Comparison Guide",https://files.myrheem.com/webpartners/ProductDocuments/0E7C71B1-63A8-443A-A220-23D4E76826BE.pdf,rheem_pdfs/R801V0503A14UHSCAP_Comparison_Guide.pdf,success,""
R801V0503A14UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Consumer Literature",https://files.myrheem.com/webpartners/ProductDocuments/FF7FA07A-8EC2-4613-BDA3-85D12446659B.pdf,rheem_pdfs/R801V0503A14UHSCAP_Consumer_Literature.pdf,success,""
R801V0503A14UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Product Comparison",https://files.myrheem.com/webpartners/ProductDocuments/12A53F81-9A83-4BD1-BAF0-DAF1B2D77623.pdf,rheem_pdfs/R801V0503A14UHSCAP_Product_Comparison.pdf,success,""
R801V0754A17UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Specification Sheet",https://files.myrheem.com/webpartners/ProductDocuments/8BC088AD-8EFF-41E3-8325-B6AB1AA1BEDE.pdf,rheem_pdfs/R801V0754A17UHSCAP_Specification_Sheet.pdf,success,""
R801V0754A17UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Warranty Card",https://files.myrheem.com/webpartners/ProductDocuments/A19EBA96-3D12-4EE1-9AD8-BB5ACD25D7EE.pdf,rheem_pdfs/R801V0754A17UHSCAP_Warranty_Card.pdf,success,""
R801V0754A17UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Submittal Sheet",https://files.myrheem.com/webpartners/ProductDocuments/FBBBF40A-80A1-492D-B78E-7F17CEA524D7.pdf,rheem_pdfs/R801V0754A17UHSCAP_Submittal_Sheet.pdf,success,""
R801V0754A17UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Comparison Guide",https://files.myrheem.com/webpartners/ProductDocuments/0E7C71B1-63A8-443A-A220-23D4E76826BE.pdf,rheem_pdfs/R801V0754A17UHSCAP_Comparison_Guide.pdf,success,""
R801V0754A17UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Consumer Literature",https://files.myrheem.com/webpartners/ProductDocuments/FF7FA07A-8EC2-4613-BDA3-85D12446659B.pdf,rheem_pdfs/R801V0754A17UHSCAP_Consumer_Literature.pdf,success,""
R801V0754A17UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Product Comparison",https://files.myrheem.com/webpartners/ProductDocuments/12A53F81-9A83-4BD1-BAF0-DAF1B2D77623.pdf,rheem_pdfs/R801V0754A17UHSCAP_Product_Comparison.pdf,success,""
R801V0755A21UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Specification Sheet",https://files.myrheem.com/webpartners/ProductDocuments/8BC088AD-8EFF-41E3-8325-B6AB1AA1BEDE.pdf,rheem_pdfs/R801V0755A21UHSCAP_Specification_Sheet.pdf,success,""
R801V0755A21UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Warranty Card",https://files.myrheem.com/webpartners/ProductDocuments/A19EBA96-3D12-4EE1-9AD8-BB5ACD25D7EE.pdf,rheem_pdfs/R801V0755A21UHSCAP_Warranty_Card.pdf,success,""
R801V0755A21UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Submittal Sheet",https://files.myrheem.com/webpartners/ProductDocuments/FBBBF40A-80A1-492D-B78E-7F17CEA524D7.pdf,rheem_pdfs/R801V0755A21UHSCAP_Submittal_Sheet.pdf,success,""
R801V0755A21UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Comparison Guide",https://files.myrheem.com/webpartners/ProductDocuments/0E7C71B1-63A8-443A-A220-23D4E76826BE.pdf,rheem_pdfs/R801V0755A21UHSCAP_Comparison_Guide.pdf,success,""
R801V0755A21UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Consumer Literature",https://files.myrheem.com/webpartners/ProductDocuments/FF7FA07A-8EC2-4613-BDA3-85D12446659B.pdf,rheem_pdfs/R801V0755A21UHSCAP_Consumer_Literature.pdf,success,""
R801V0755A21UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Product Comparison",https://files.myrheem.com/webpartners/ProductDocuments/12A53F81-9A83-4BD1-BAF0-DAF1B2D77623.pdf,rheem_pdfs/R801V0755A21UHSCAP_Product_Comparison.pdf,success,""
R801V1005A21UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Specification Sheet",https://files.myrheem.com/webpartners/ProductDocuments/8BC088AD-8EFF-41E3-8325-B6AB1AA1BEDE.pdf,rheem_pdfs/R801V1005A21UHSCAP_Specification_Sheet.pdf,success,""
R801V1005A21UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Warranty Card",https://files.myrheem.com/webpartners/ProductDocuments/A19EBA96-3D12-4EE1-9AD8-BB5ACD25D7EE.pdf,rheem_pdfs/R801V1005A21UHSCAP_Warranty_Card.pdf,success,""
R801V1005A21UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Submittal Sheet",https://files.myrheem.com/webpartners/ProductDocuments/FBBBF40A-80A1-492D-B78E-7F17CEA524D7.pdf,rheem_pdfs/R801V1005A21UHSCAP_Submittal_Sheet.pdf,success,""
R801V1005A21UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Comparison Guide",https://files.myrheem.com/webpartners/ProductDocuments/0E7C71B1-63A8-443A-A220-23D4E76826BE.pdf,rheem_pdfs/R801V1005A21UHSCAP_Comparison_Guide.pdf,success,""
R801V1005A21UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Consumer Literature",https://files.myrheem.com/webpartners/ProductDocuments/FF7FA07A-8EC2-4613-BDA3-85D12446659B.pdf,rheem_pdfs/R801V1005A21UHSCAP_Consumer_Literature.pdf,success,""
R801V1005A21UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Product Comparison",https://files.myrheem.com/webpartners/ProductDocuments/12A53F81-9A83-4BD1-BAF0-DAF1B2D77623.pdf,rheem_pdfs/R801V1005A21UHSCAP_Product_Comparison.pdf,success,""
R801V1255A24UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Specification Sheet",https://files.myrheem.com/webpartners/ProductDocuments/8BC088AD-8EFF-41E3-8325-B6AB1AA1BEDE.pdf,rheem_pdfs/R801V1255A24UHSCAP_Specification_Sheet.pdf,success,""
R801V1255A24UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Warranty Card",https://files.myrheem.com/webpartners/ProductDocuments/A19EBA96-3D12-4EE1-9AD8-BB5ACD25D7EE.pdf,rheem_pdfs/R801V1255A24UHSCAP_Warranty_Card.pdf,success,""
R801V1255A24UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Submittal Sheet",https://files.myrheem.com/webpartners/ProductDocuments/FBBBF40A-80A1-492D-B78E-7F17CEA524D7.pdf,rheem_pdfs/R801V1255A24UHSCAP_Submittal_Sheet.pdf,success,""
R801V1255A24UHSCAP,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap,https://www.rheem.com/product/rheem-r801v-uh-endeavor-line-classic-series-gas-furnace-r801v0755a21uhscap/related-documents/275119,"Comparison Guide",https://files.myrheem.com/webpartners/ProductDocuments/0E7C71B1-63A8-443A-A220-23D4E76826BE.pdf,rheem_pdfs/R801V1255A24UHSCAP_Comparison_Guide.pdf,success,""
